2025-12-18 16:35:33 | INFO     | browser_controller:__init__:34 - ✓ ChromeDriver detectado: /Users/omarmaldonado/Desktop/proxys/proyectofinal/agent/chromedriver
2025-12-18 17:48:46 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 17:48:46 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 17:48:46 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 17:49:16 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 17:49:16 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 17:49:16 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 17:49:46 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 17:49:46 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 17:49:46 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 17:50:16 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 17:50:16 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 17:50:16 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 17:50:46 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 17:50:46 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 17:50:46 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 17:51:16 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 17:51:16 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 17:51:16 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 17:51:46 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 17:51:46 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 17:51:46 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 17:52:16 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 17:52:16 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 17:52:16 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 17:52:46 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 17:52:46 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 17:52:46 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 17:53:16 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 17:53:16 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 17:53:16 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 17:53:46 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 17:53:46 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 17:53:46 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 17:54:16 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 17:54:16 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 17:54:16 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 17:54:46 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 17:54:46 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 17:54:46 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 17:55:16 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 17:55:16 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 17:55:16 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 17:55:46 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 17:55:46 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 17:55:46 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 17:56:16 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 17:56:16 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 17:56:16 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 17:56:46 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 17:56:46 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 17:56:46 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 17:57:16 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 17:57:16 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 17:57:16 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 17:57:46 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 17:57:46 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 17:57:46 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 17:58:16 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 17:58:16 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 17:58:16 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 17:58:46 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 17:58:46 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 17:58:46 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 17:59:16 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 17:59:16 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 17:59:16 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 17:59:46 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 17:59:46 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 17:59:46 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 18:00:16 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 18:00:16 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 18:00:16 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 18:00:46 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 18:00:46 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 18:00:46 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 18:01:16 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 18:01:16 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 18:01:16 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 18:01:46 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 18:01:46 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 18:01:46 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 18:02:16 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 18:02:16 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 18:02:16 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 18:02:46 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 18:02:46 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 18:02:46 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 18:03:16 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 18:03:16 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 18:03:16 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 18:03:46 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 18:03:46 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 18:03:46 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 18:04:16 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 18:04:16 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 18:04:16 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 18:04:46 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 18:04:46 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 18:04:46 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 18:05:16 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 18:05:16 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 18:05:16 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 18:05:46 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 18:05:46 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 18:05:46 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 18:06:16 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 18:06:16 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 18:06:16 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 18:06:46 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 18:06:46 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 18:06:46 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 18:07:16 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 18:07:16 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 18:07:16 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 18:12:25 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 18:12:25 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 18:12:25 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 18:12:55 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 18:12:55 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 18:12:55 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 18:13:25 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 18:13:25 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 18:13:25 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 18:13:55 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 18:13:55 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 18:13:55 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 18:14:25 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 18:14:25 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 18:14:25 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 18:14:55 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 18:14:55 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 18:14:55 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 18:15:25 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 18:15:25 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 18:15:25 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 18:15:55 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 18:15:55 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 18:15:55 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 18:16:25 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 18:16:25 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 18:16:25 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 18:16:55 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 18:16:55 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 18:16:55 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 18:17:25 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 18:17:25 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 18:17:25 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 18:17:55 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 18:17:55 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 18:17:55 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 18:18:25 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 18:18:25 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 18:18:25 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 18:18:55 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 18:18:55 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 18:18:55 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 18:19:25 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 18:19:25 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 18:19:25 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 18:19:55 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 18:19:55 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 18:19:55 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 18:20:25 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 18:20:25 | DEBUG    | websocket_client:_handle_message:129 - 📨 Received: heartbeat_ack
2025-12-18 18:20:25 | DEBUG    | websocket_client:_handle_message:144 - 💓 Heartbeat OK
2025-12-18 18:30:29 | DEBUG    | websocket_client:_heartbeat_loop:282 - 💓 Heartbeat
2025-12-18 18:34:02 | WARNING  | websocket_client:_listen:115 - Connection lost: sent 1011 (internal error) keepalive ping timeout; no close frame received
2025-12-18 18:34:02 | WARNING  | websocket_client:connect:68 - Connection closed, will reconnect...
2025-12-18 18:34:02 | DEBUG    | websocket_client:_heartbeat_loop:288 - Heartbeat stopped
2025-12-18 18:34:02 | INFO     | websocket_client:connect:103 - Reconnecting in 5 seconds...
2025-12-18 18:34:07 | INFO     | websocket_client:connect:44 - Connecting to: ws://192.168.1.4:8000/api/v1/warming/ws/1?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxIiwidHlwZSI6ImFnZW50IiwiY29tcHV0ZXJfaWQiOjEsImNvbXB1dGVyX25hbWUiOiJtYWMyIiwiaWF0IjoxNzY2MDkzNzM0fQ.27cdASvmva_gqhEdnyiexSvqWwIMUZWcA7ky9jQePp4
2025-12-18 18:34:17 | ERROR    | websocket_client:connect:83 - Connection error: 
2025-12-18 18:34:22 | INFO     | websocket_client:connect:103 - Reconnecting in 5 seconds...
2025-12-18 18:34:27 | INFO     | websocket_client:connect:44 - Connecting to: ws://192.168.1.4:8000/api/v1/warming/ws/1?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxIiwidHlwZSI6ImFnZW50IiwiY29tcHV0ZXJfaWQiOjEsImNvbXB1dGVyX25hbWUiOiJtYWMyIiwiaWF0IjoxNzY2MDkzNzM0fQ.27cdASvmva_gqhEdnyiexSvqWwIMUZWcA7ky9jQePp4
2025-12-18 18:34:37 | ERROR    | websocket_client:connect:83 - Connection error: 
2025-12-18 18:34:42 | INFO     | websocket_client:connect:103 - Reconnecting in 5 seconds...
2025-12-18 18:34:47 | INFO     | websocket_client:connect:44 - Connecting to: ws://192.168.1.4:8000/api/v1/warming/ws/1?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxIiwidHlwZSI6ImFnZW50IiwiY29tcHV0ZXJfaWQiOjEsImNvbXB1dGVyX25hbWUiOiJtYWMyIiwiaWF0IjoxNzY2MDkzNzM0fQ.27cdASvmva_gqhEdnyiexSvqWwIMUZWcA7ky9jQePp4
2025-12-18 18:34:57 | ERROR    | websocket_client:connect:83 - Connection error: 
2025-12-18 18:35:02 | INFO     | websocket_client:connect:103 - Reconnecting in 5 seconds...
2025-12-18 18:35:07 | INFO     | websocket_client:connect:44 - Connecting to: ws://192.168.1.4:8000/api/v1/warming/ws/1?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxIiwidHlwZSI6ImFnZW50IiwiY29tcHV0ZXJfaWQiOjEsImNvbXB1dGVyX25hbWUiOiJtYWMyIiwiaWF0IjoxNzY2MDkzNzM0fQ.27cdASvmva_gqhEdnyiexSvqWwIMUZWcA7ky9jQePp4
2025-12-18 18:35:17 | ERROR    | websocket_client:connect:83 - Connection error: 
2025-12-18 18:35:22 | INFO     | websocket_client:connect:103 - Reconnecting in 5 seconds...
2025-12-18 18:35:27 | INFO     | websocket_client:connect:44 - Connecting to: ws://192.168.1.4:8000/api/v1/warming/ws/1?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxIiwidHlwZSI6ImFnZW50IiwiY29tcHV0ZXJfaWQiOjEsImNvbXB1dGVyX25hbWUiOiJtYWMyIiwiaWF0IjoxNzY2MDkzNzM0fQ.27cdASvmva_gqhEdnyiexSvqWwIMUZWcA7ky9jQePp4
2025-12-18 18:35:37 | ERROR    | websocket_client:connect:83 - Connection error: 
2025-12-18 18:35:42 | INFO     | websocket_client:connect:103 - Reconnecting in 5 seconds...
2025-12-18 18:35:47 | INFO     | websocket_client:connect:44 - Connecting to: ws://192.168.1.4:8000/api/v1/warming/ws/1?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxIiwidHlwZSI6ImFnZW50IiwiY29tcHV0ZXJfaWQiOjEsImNvbXB1dGVyX25hbWUiOiJtYWMyIiwiaWF0IjoxNzY2MDkzNzM0fQ.27cdASvmva_gqhEdnyiexSvqWwIMUZWcA7ky9jQePp4
2025-12-18 18:35:54 | ERROR    | websocket_client:connect:83 - Connection error: [Errno 51] Connect call failed ('192.168.1.4', 8000)
2025-12-18 18:35:59 | INFO     | websocket_client:connect:103 - Reconnecting in 5 seconds...
2025-12-18 18:36:04 | INFO     | websocket_client:connect:44 - Connecting to: ws://192.168.1.4:8000/api/v1/warming/ws/1?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxIiwidHlwZSI6ImFnZW50IiwiY29tcHV0ZXJfaWQiOjEsImNvbXB1dGVyX25hbWUiOiJtYWMyIiwiaWF0IjoxNzY2MDkzNzM0fQ.27cdASvmva_gqhEdnyiexSvqWwIMUZWcA7ky9jQePp4
2025-12-18 18:36:14 | ERROR    | websocket_client:connect:83 - Connection error: 
2025-12-18 18:36:19 | INFO     | websocket_client:connect:103 - Reconnecting in 5 seconds...
2025-12-18 18:36:24 | INFO     | websocket_client:connect:44 - Connecting to: ws://192.168.1.4:8000/api/v1/warming/ws/1?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxIiwidHlwZSI6ImFnZW50IiwiY29tcHV0ZXJfaWQiOjEsImNvbXB1dGVyX25hbWUiOiJtYWMyIiwiaWF0IjoxNzY2MDkzNzM0fQ.27cdASvmva_gqhEdnyiexSvqWwIMUZWcA7ky9jQePp4
2025-12-18 18:36:31 | ERROR    | websocket_client:connect:83 - Connection error: [Errno 51] Connect call failed ('192.168.1.4', 8000)
2025-12-18 18:36:36 | INFO     | websocket_client:connect:103 - Reconnecting in 5 seconds...
2025-12-18 18:36:41 | INFO     | websocket_client:connect:44 - Connecting to: ws://192.168.1.4:8000/api/v1/warming/ws/1?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxIiwidHlwZSI6ImFnZW50IiwiY29tcHV0ZXJfaWQiOjEsImNvbXB1dGVyX25hbWUiOiJtYWMyIiwiaWF0IjoxNzY2MDkzNzM0fQ.27cdASvmva_gqhEdnyiexSvqWwIMUZWcA7ky9jQePp4
2025-12-18 18:36:51 | ERROR    | websocket_client:connect:83 - Connection error: 
2025-12-18 18:36:56 | INFO     | websocket_client:connect:103 - Reconnecting in 5 seconds...
2025-12-18 18:37:01 | INFO     | websocket_client:connect:44 - Connecting to: ws://192.168.1.4:8000/api/v1/warming/ws/1?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxIiwidHlwZSI6ImFnZW50IiwiY29tcHV0ZXJfaWQiOjEsImNvbXB1dGVyX25hbWUiOiJtYWMyIiwiaWF0IjoxNzY2MDkzNzM0fQ.27cdASvmva_gqhEdnyiexSvqWwIMUZWcA7ky9jQePp4
2025-12-18 18:37:11 | ERROR    | websocket_client:connect:83 - Connection error: 
2025-12-18 18:37:16 | INFO     | websocket_client:connect:103 - Reconnecting in 5 seconds...
2025-12-18 18:37:21 | INFO     | websocket_client:connect:44 - Connecting to: ws://192.168.1.4:8000/api/v1/warming/ws/1?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxIiwidHlwZSI6ImFnZW50IiwiY29tcHV0ZXJfaWQiOjEsImNvbXB1dGVyX25hbWUiOiJtYWMyIiwiaWF0IjoxNzY2MDkzNzM0fQ.27cdASvmva_gqhEdnyiexSvqWwIMUZWcA7ky9jQePp4
2025-12-18 18:37:31 | ERROR    | websocket_client:connect:83 - Connection error: 
2025-12-18 18:37:36 | INFO     | websocket_client:connect:103 - Reconnecting in 5 seconds...
2025-12-18 18:37:41 | INFO     | websocket_client:connect:44 - Connecting to: ws://192.168.1.4:8000/api/v1/warming/ws/1?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxIiwidHlwZSI6ImFnZW50IiwiY29tcHV0ZXJfaWQiOjEsImNvbXB1dGVyX25hbWUiOiJtYWMyIiwiaWF0IjoxNzY2MDkzNzM0fQ.27cdASvmva_gqhEdnyiexSvqWwIMUZWcA7ky9jQePp4
2025-12-18 18:37:48 | ERROR    | websocket_client:connect:83 - Connection error: [Errno 51] Connect call failed ('192.168.1.4', 8000)
2025-12-18 18:37:53 | INFO     | websocket_client:connect:103 - Reconnecting in 5 seconds...
2025-12-18 18:37:58 | INFO     | websocket_client:connect:44 - Connecting to: ws://192.168.1.4:8000/api/v1/warming/ws/1?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxIiwidHlwZSI6ImFnZW50IiwiY29tcHV0ZXJfaWQiOjEsImNvbXB1dGVyX25hbWUiOiJtYWMyIiwiaWF0IjoxNzY2MDkzNzM0fQ.27cdASvmva_gqhEdnyiexSvqWwIMUZWcA7ky9jQePp4
2025-12-18 18:38:08 | ERROR    | websocket_client:connect:83 - Connection error: 
2025-12-18 18:38:13 | INFO     | websocket_client:connect:103 - Reconnecting in 5 seconds...
2025-12-18 18:38:18 | INFO     | websocket_client:connect:44 - Connecting to: ws://192.168.1.4:8000/api/v1/warming/ws/1?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxIiwidHlwZSI6ImFnZW50IiwiY29tcHV0ZXJfaWQiOjEsImNvbXB1dGVyX25hbWUiOiJtYWMyIiwiaWF0IjoxNzY2MDkzNzM0fQ.27cdASvmva_gqhEdnyiexSvqWwIMUZWcA7ky9jQePp4
2025-12-18 18:38:28 | ERROR    | websocket_client:connect:83 - Connection error: 
2025-12-18 18:38:33 | INFO     | websocket_client:connect:103 - Reconnecting in 5 seconds...
2025-12-18 18:38:38 | INFO     | websocket_client:connect:44 - Connecting to: ws://192.168.1.4:8000/api/v1/warming/ws/1?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxIiwidHlwZSI6ImFnZW50IiwiY29tcHV0ZXJfaWQiOjEsImNvbXB1dGVyX25hbWUiOiJtYWMyIiwiaWF0IjoxNzY2MDkzNzM0fQ.27cdASvmva_gqhEdnyiexSvqWwIMUZWcA7ky9jQePp4
2025-12-18 18:38:48 | ERROR    | websocket_client:connect:83 - Connection error: 
2025-12-18 18:38:53 | INFO     | websocket_client:connect:103 - Reconnecting in 5 seconds...
